battery,step_index,step_type,comment,voltage_mean,voltage_min,voltage_max,voltage_std,voltage_delta,current_mean,current_min,current_max,current_std,current_abs_mean,temp_mean,temp_min,temp_max,temp_delta,duration_sec,n_datapoints,capacity_proxy,step_type_encoded,cycle_number
RW12,309,D,discharge (random walk),3.4310498338870437,3.387,3.567,0.03760461608812405,-0.18000000000000016,2.999890365448505,2.999,3.004,0.0005070337810754473,2.999890365448505,30.79570382059801,30.19544,31.74998,1.2005400000000002,300.0,301,899.9671096345514,1,67.0
RW12,311,C,charge (random walk),3.9034883720930234,3.771,3.943,0.039021725327258804,0.17200000000000015,-1.4999269102990034,-1.507,-1.498,0.0008199992435334807,1.4999269102990034,29.799205614617943,28.16117,31.76537,-3.6042000000000023,300.0,301,449.978073089701,0,68.0
RW12,313,D,discharge (random walk),3.3100066445182725,3.235,3.482,0.054528482810160345,-0.24700000000000033,3.749900332225913,3.749,3.753,0.00048570928639295955,3.749900332225913,30.850525514950167,28.11454,33.27373,5.1281,300.0,301,1124.9700996677739,1,68.0
RW12,315,D,discharge (random walk),3.477528239202657,3.442,3.492,0.012531291062918453,0.008999999999999897,1.499890365448505,1.499,1.505,0.0005569913835339447,1.499890365448505,32.00544245847176,31.05736,33.28912,-2.2163700000000013,300.0,301,449.9671096345515,1,68.0
RW12,317,C,charge (random walk),3.9298039867109638,3.78,3.982,0.04000471048742321,0.2020000000000004,-2.249950166112957,-2.253,-2.248,0.0007296576626283664,2.249950166112957,29.800560598006644,28.54976,31.04197,-2.49221,300.0,301,674.985049833887,0,69.0
RW12,319,D,discharge (random walk),3.257213333333333,3.2,3.374,0.04838492694585324,-0.17399999999999993,4.49984,4.499,4.502,0.0004630334761117085,4.49984,29.846344000000002,28.51867,30.8111,2.276889999999998,73.39,75,330.2432576,1,69.0
RW12,321,D,discharge (random walk),3.297407185628743,3.2,3.345,0.042870247864452024,-0.1419999999999999,2.9999700598802397,2.999,3.004,0.0005936303583900715,2.9999700598802397,31.095054610778444,30.58022,31.81154,0.9850500000000011,165.93,167,497.78503203592817,1,69.0
RW12,325,C,charge (random walk),3.909292358803987,3.68,3.969,0.05793014100874592,0.2889999999999997,-2.2498637873754155,-2.258,-2.248,0.0008098547558388536,2.2498637873754155,30.218003222591367,28.89172,31.79615,-2.9044300000000014,300.0,301,674.9591362126247,0,70.0
RW12,327,D,discharge (random walk),3.2567567567567566,3.2,3.373,0.04697549988538037,-0.17300000000000004,4.49991891891892,4.499,4.501,0.00031864394925825763,4.49991891891892,30.11895594594595,28.87617,31.11893,2.2427600000000005,72.25,74,325.11914189189196,1,70.0
RW12,329,D,discharge (random walk),3.300219696969697,3.2,3.348,0.042614251847407025,-0.1479999999999997,2.9998939393939392,2.999,3.004,0.0005675248727371753,2.9998939393939392,31.210107348484847,30.90344,31.7038,0.5540900000000022,130.36,132,391.06617393939393,1,70.0
RW12,331,C,charge (random walk),4.124580838323352,3.858,4.2,0.07389994282134332,0.3420000000000001,-4.499736526946108,-4.501,-4.498,0.0006014313547062337,4.499736526946108,32.5891316766467,31.7038,32.87355,1.1697500000000005,165.13,167,743.0414926946107,0,71.0
RW12,333,C,charge (random walk),4.1648282828282825,4.132,4.2,0.02100859551715706,0.0680000000000005,-3.749895622895623,-3.752,-3.748,0.000795111981534271,3.749895622895623,32.33490225589226,32.04241,32.87355,-0.7387900000000016,295.99,297,1109.9316054208755,0,72.0
RW12,335,D,discharge (random walk),3.378039867109635,3.296,3.575,0.058689042641946264,-0.27900000000000036,3.7499202657807307,3.749,3.752,0.000489376777500964,3.7499202657807307,33.284314086378735,32.11937,34.75131,2.6165499999999966,300.0,301,1124.9760797342192,1,72.0
RW12,337,C,charge (random walk),3.7667109634551488,3.672,3.799,0.025016529672979473,0.12699999999999978,-0.7500132890365449,-0.752,-0.748,0.0006365053150804404,0.7500132890365449,32.067256179401994,29.91758,34.75131,-4.833729999999996,300.0,301,225.00398671096346,0,73.0
RW12,339,D,discharge (random walk),3.4363521594684387,3.379,3.547,0.03638958044693754,-0.16800000000000015,2.249906976744186,2.249,2.253,0.0004442147457288199,2.249906976744186,30.000442990033225,29.85541,30.28779,0.4012899999999995,300.0,301,674.9720930232559,1,73.0
RW12,341,C,charge (random walk),4.020514950166112,3.836,4.088,0.05121776784739787,0.2520000000000002,-2.9999235880398674,-3.001,-2.998,0.0007227727270770126,2.9999235880398674,29.720990099667773,28.98498,30.39553,-1.302810000000001,300.0,301,899.9770764119602,0,74.0
RW12,343,C,charge (random walk),4.18222131147541,4.147,4.2,0.012876788301768307,0.052999999999999936,-3.7499508196721307,-3.755,-3.748,0.0008949078074724584,3.7499508196721307,29.317887049180325,28.96943,29.57563,0.5906500000000001,120.78,122,452.91905999999994,0,75.0
RW12,345,D,discharge (random walk),3.34465780730897,3.253,3.554,0.06496131622095479,-0.3009999999999997,3.7498936877076408,3.749,3.754,0.000491110365239357,3.7498936877076408,31.37456425249169,29.529,33.55077,3.9751399999999997,300.0,301,1124.9681063122923,1,75.0
RW12,347,D,discharge (random walk),3.2855204678362577,3.2,3.329,0.03521734341165036,-0.129,2.999888888888889,2.999,3.001,0.000488995203751218,2.999888888888889,33.96238467836257,33.53538,34.45887,0.9080999999999975,169.55,171,508.63116111111117,1,75.0
RW12,349,D,discharge (random walk),3.2421860465116277,3.2,3.274,0.02152581556022255,-0.07399999999999984,2.2499767441860463,2.249,2.252,0.00045690424893921706,2.2499767441860463,34.46781790697674,34.42809,34.50505,0.015390000000003567,42.04,43,94.58902232558138,1,75.0
RW12,353,C,charge (random walk),3.7861860465116273,3.532,3.856,0.08097966566047854,0.32399999999999984,-1.4998704318936877,-1.509,-1.498,0.0008891125215214355,1.4998704318936877,32.12725980066445,29.83987,34.44348,-4.60361,300.0,301,449.96112956810634,0,76.0
RW12,355,C,charge (random walk),3.881541528239203,3.854,3.907,0.014781097169861332,0.052999999999999936,-1.499890365448505,-1.501,-1.498,0.0007633247346316266,1.499890365448505,28.25381338870432,26.93324,29.83987,-2.90663,300.0,301,449.9671096345515,0,77.0
RW12,357,D,discharge (random walk),3.3248859315589354,3.2,3.49,0.061483763288258234,-0.29000000000000004,2.9999011406844103,2.998,3.005,0.0005831266771917624,2.9999011406844103,28.501296768060833,26.90215,29.9953,3.07761,261.6,263,784.7741384030418,1,77.0
RW12,359,D,discharge (random walk),3.2065,3.2,3.217,0.006422616289332574,-0.016999999999999904,3.00025,3.0,3.001,0.00043301270189217164,3.00025,30.00688,29.9953,30.01074,0.015439999999998122,2.9,4,8.700724999999998,1,77.0
RW12,363,D,discharge (random walk),3.302849557522124,3.2,3.363,0.04878673496611318,-0.1629999999999998,1.4998938053097346,1.499,1.504,0.0006430407831711028,1.4998938053097346,29.72803309734513,29.62226,30.02613,-0.38832999999999984,111.2,113,166.7881911504425,1,77.0
RW12,365,C,charge (random walk),3.6257242524916937,3.414,3.736,0.08169927257565639,0.32200000000000006,-0.7500199335548173,-0.755,-0.748,0.0007815998557161271,0.7500199335548173,28.024224318936874,26.40476,29.6378,-3.233039999999999,300.0,301,225.0059800664452,0,78.0
RW12,367,C,charge (random walk),3.7727574750830564,3.735,3.786,0.013003359606911385,0.051000000000000156,-0.7500465116279069,-0.756,-0.748,0.0007137678722429218,0.7500465116279069,25.13386069767442,24.11987,26.40476,-2.2848900000000008,300.0,301,225.01395348837207,0,79.0
RW12,369,D,discharge (random walk),3.58456146179402,3.54,3.64,0.021083926027511822,-0.10000000000000009,0.7500398671096346,0.749,0.754,0.0003888888450896576,0.7500398671096346,23.79309465116279,23.5603,24.11987,-0.5595699999999972,300.0,301,225.01196013289035,1,79.0
RW12,371,C,charge (random walk),3.8744053156146174,3.766,3.904,0.02838209577266202,0.1379999999999999,-1.4998372093023256,-1.508,-1.498,0.0009132164612125899,1.4998372093023256,23.15002754152824,22.72095,23.60693,-0.8393500000000031,300.0,301,449.95116279069765,0,80.0
RW12,373,D,discharge (random walk),3.3770996168582377,3.2,3.532,0.07219995144291268,-0.33199999999999985,2.249888888888889,2.249,2.255,0.0005799252752027757,2.249888888888889,23.87522252873563,22.70541,25.20791,2.48696,259.23,261,583.2386966666668,1,80.0
RW12,377,C,charge (random walk),3.9327342192691037,3.664,3.998,0.07132115232692865,0.3340000000000001,-2.24990365448505,-2.259,-2.248,0.0009717025850752154,2.24990365448505,24.84751956810631,24.43074,25.28563,-0.8082600000000006,300.0,301,674.971096345515,0,81.0
RW12,379,D,discharge (random walk),3.3294449999999993,3.2,3.5,0.0639390098062208,-0.2999999999999998,2.9999149999999997,2.999,3.002,0.0005637153537024958,2.9999149999999997,25.8501677,24.41519,27.27519,2.8444499999999984,198.15,200,594.4331572499999,1,81.0
RW12,381,D,discharge (random walk),3.244590909090908,3.2,3.284,0.024473843348858413,-0.08399999999999963,2.2499772727272727,2.249,2.256,0.0010550449444031377,2.2499772727272727,27.395302954545457,27.27519,27.50835,0.2331600000000016,42.25,44,95.06153977272727,1,81.0
RW12,385,C,charge (random walk),3.8131428571428576,3.57,3.874,0.07304826732564296,0.30400000000000027,-1.4999003322259135,-1.503,-1.498,0.0008412338011697401,1.4999003322259135,26.264558139534884,25.17682,27.52389,-2.347070000000002,300.0,301,449.97009966777404,0,82.0
RW12,387,C,charge (random walk),3.7983687707641196,3.793,3.806,0.0037629362453612757,0.0009999999999998899,-0.7500398671096347,-0.753,-0.748,0.0007000749715058065,0.7500398671096347,24.204505415282387,23.35824,25.17682,-1.8185800000000008,300.0,301,225.0119601328904,0,83.0
RW12,389,D,discharge (random walk),3.312515957446808,3.2,3.452,0.05575158389733891,-0.2519999999999998,2.9999308510638296,2.998,3.004,0.000652739985335846,2.9999308510638296,25.033047500000002,23.3427,26.59128,3.2485800000000005,186.49,188,559.4571044148936,1,83.0
RW12,391,C,charge (random walk),4.129669999999999,3.86,4.2,0.06716721248744312,0.3400000000000003,-3.74991,-3.752,-3.748,0.0007224264668462009,3.74991,27.855328600000007,26.62237,28.70519,2.0828200000000017,298.84000000000003,300,1120.6231044,0,84.0
RW12,393,D,discharge (random walk),3.4812292358803982,3.42,3.659,0.05396187846978225,-0.23899999999999988,2.24990365448505,2.249,2.253,0.0005413345759733814,2.24990365448505,28.500495149501663,28.23889,28.93834,0.2176000000000009,300.0,301,674.971096345515,1,84.0
RW12,395,D,discharge (random walk),3.35244921875,3.2,3.426,0.056956443742254906,-0.22599999999999998,2.24995703125,2.249,2.252,0.0005097768497326847,2.24995703125,29.36749125,28.93834,29.79324,0.8549000000000007,255.0,256,573.73904296875,1,84.0
RW12,397,C,charge (random walk),4.117162601626016,3.824,4.2,0.09119356470518106,0.37600000000000033,-4.499772357723577,-4.508,-4.498,0.000994399014726648,4.499772357723577,31.076405528455286,29.79324,31.62684,1.8336000000000006,121.76,123,547.8922822764227,0,85.0
RW12,399,D,discharge (random walk),3.403306772908367,3.2,3.59,0.08662557102681251,-0.3899999999999997,2.2498964143426297,2.249,2.252,0.0004778219713326948,2.2498964143426297,30.436303505976095,30.257,31.62684,-1.1543600000000005,249.13,251,560.5166937051794,1,85.0
RW12,401,C,charge (random walk),4.115258741258741,3.819,4.2,0.09145022057475212,0.3810000000000002,-4.499734265734266,-4.501,-4.498,0.0006472215922891894,4.499734265734266,31.470668391608392,30.47248,31.85772,1.3852399999999996,141.71,143,637.6573427972029,0,86.0
RW12,403,D,discharge (random walk),3.359890625,3.2,3.543,0.07247365552697553,-0.34299999999999997,2.999911458333333,2.998,3.006,0.0006903154157802158,2.999911458333333,31.541468697916667,31.28823,32.01163,0.15390999999999622,190.74,192,572.2031115625,1,86.0
RW12,405,C,charge (random walk),4.123735099337748,3.868,4.2,0.07512142065272844,0.3320000000000003,-4.499761589403973,-4.508,-4.498,0.0009469967116143961,4.499761589403973,32.75867668874172,32.01163,32.93512,0.9081000000000046,149.99,151,674.919240794702,0,87.0
RW12,407,C,charge (random walk),4.196,4.189,4.2,0.003391164991562719,0.01100000000000012,-4.500125,-4.504,-4.499,0.0015360257159305162,4.500125,32.89664125,32.85816,32.91973,-0.06157000000000323,6.7,8,30.150837499999998,0,88.0
RW12,409,C,charge (random walk),3.8141760797342195,3.806,3.878,0.012116772342787158,-0.06099999999999994,-0.7501328903654485,-0.752,-0.749,0.0006384272238917914,0.7501328903654485,30.033488770764116,28.31661,32.85816,-4.541549999999997,300.0,301,225.03986710963454,0,89.0
RW12,411,D,discharge (random walk),3.5288504983388704,3.498,3.617,0.02729610442952267,-0.11899999999999977,1.4998870431893687,1.498,1.504,0.0005411918324065252,1.4998870431893687,27.87152627906977,27.52389,28.30106,-0.7771699999999981,300.0,301,449.9661129568106,1,89.0
RW12,413,D,discharge (random walk),3.575272425249169,3.565,3.581,0.00456683884560805,-0.004999999999999893,0.7500132890365449,0.749,0.752,0.0002700242628068587,0.7500132890365449,26.725646943521596,26.0628,27.52389,-1.4610900000000022,300.0,301,225.00398671096346,1,89.0
RW12,415,D,discharge (random walk),3.267857142857143,3.2,3.35,0.04155651426131672,-0.1499999999999999,2.999892857142857,2.999,3.003,0.0005879313440412032,2.999892857142857,26.73172642857143,26.04726,27.27519,1.2123899999999992,54.92,56,164.75411571428572,1,89.0
RW12,419,D,discharge (random walk),3.248615384615384,3.2,3.294,0.025725738268657206,-0.09399999999999986,2.2499615384615383,2.249,2.254,0.0007327907262791067,2.2499615384615383,27.385194230769233,27.29074,27.58607,0.27978999999999843,50.72,52,114.11804923076922,1,89.0
RW12,421,C,charge (random walk),3.7033089700996684,3.507,3.776,0.06568247048873913,0.2689999999999997,-0.7500564784053156,-0.752,-0.748,0.0005879178505840177,0.7500564784053156,26.226706411960134,25.00585,27.60161,-2.595760000000002,300.0,301,225.0169435215947,0,90.0
RW12,423,D,discharge (random walk),3.2675862068965515,3.2,3.339,0.03979041406079617,-0.1389999999999998,3.7504137931034482,3.749,3.759,0.0016716137439366382,3.7504137931034482,25.50913413793104,24.97476,26.09389,1.103589999999997,27.86,29,104.48652827586207,1,90.0
RW12,425,D,discharge (random walk),3.337421428571429,3.2,3.432,0.068058805230387,-0.23199999999999976,1.4999357142857144,1.499,1.504,0.0005632902612040286,1.4999357142857144,25.924576714285717,25.79856,26.17161,-0.015540000000001442,138.82999999999998,140,208.2360752142857,1,90.0
RW12,427,C,charge (random walk),3.646930232558139,3.436,3.752,0.07928755720280732,0.31599999999999984,-0.7500863787375416,-0.758,-0.748,0.0007597738621946367,0.7500863787375416,24.918214285714285,23.82454,26.09389,-2.2693499999999993,300.0,301,225.02591362126248,0,91.0
RW12,429,D,discharge (random walk),3.3675298013245034,3.2,3.534,0.09067596101824917,-0.33399999999999963,1.4998675496688743,1.499,1.503,0.0005104925123337743,1.4998675496688743,24.030622847682114,23.77791,24.35302,0.5440199999999997,149.7,151,224.53017218543047,1,91.0
RW12,431,C,charge (random walk),4.027664451827243,3.668,4.108,0.09413066322715052,0.4399999999999995,-2.9998637873754155,-3.001,-2.998,0.0006657628262656304,2.9998637873754155,24.864457209302326,24.35302,25.19237,0.8393499999999996,300.0,301,899.9591362126247,0,92.0
RW12,433,D,discharge (random walk),3.287461038961039,3.2,3.473,0.06508517228116255,-0.2729999999999997,3.7498831168831166,3.749,3.754,0.0005459181703112265,3.7498831168831166,26.835837987012987,25.19237,28.4565,3.264129999999998,152.4,154,571.482187012987,1,92.0
RW12,435,C,charge (random walk),3.940870431893688,3.765,3.999,0.04545758297555626,0.23399999999999999,-2.249906976744186,-2.253,-2.248,0.000699775352745127,2.249906976744186,27.37795644518272,26.54465,28.50313,-1.9429400000000001,300.0,301,674.9720930232559,0,93.0
RW12,437,D,discharge (random walk),3.2671875000000004,3.2,3.393,0.05402223934408864,-0.19299999999999962,4.49984375,4.499,4.501,0.0004038389994788875,4.49984375,27.734455625000002,26.51356,28.78291,2.253800000000002,62.45,64,281.0152421875,1,93.0
RW12,439,C,charge (random walk),3.972225913621262,3.81,4.03,0.05088213981746932,0.2200000000000002,-2.2499136212624586,-2.252,-2.248,0.0007420769829231543,2.2499136212624586,27.344184352159463,26.54465,28.82954,-2.2382600000000004,300.0,301,674.9740863787376,0,94.0
RW12,441,D,discharge (random walk),3.2779595959595964,3.2,3.434,0.062380701365623105,-0.23399999999999999,4.499909090909091,4.499,4.504,0.0005335399048987983,4.499909090909091,28.276571111111114,26.52911,29.79324,3.2641300000000015,97.15,99,437.1661681818182,1,94.0
RW12,443,C,charge (random walk),3.8899800664451827,3.748,3.94,0.04307599251198507,0.19199999999999973,-1.4999102990033224,-1.503,-1.498,0.0007349329824344567,1.4999102990033224,27.86584611295681,26.59128,29.83987,-3.24859,300.0,301,449.9730897009967,0,95.0
RW12,447,C,charge (random walk),4.136790697674419,4.069,4.166,0.02165815767477485,0.09700000000000042,-2.99990365448505,-3.008,-2.998,0.0008236656985360619,2.99990365448505,26.861665249169437,26.56019,27.07313,0.4818400000000018,300.0,301,899.971096345515,0,96.0
RW12,449,C,charge (random walk),4.182705263157895,4.163,4.2,0.010213895266238802,0.03699999999999992,-2.9998315789473686,-3.006,-2.998,0.0008479403104481899,2.9998315789473686,27.285256473684207,27.05758,27.58607,0.5284899999999979,188.24,190,564.6882964210527,0,97.0
RW12,451,D,discharge (random walk),3.4801694352159465,3.437,3.665,0.047216134088737816,-0.2280000000000002,2.9998239202657806,2.999,3.001,0.0005079689676030545,2.9998239202657806,28.44802916943521,27.60161,29.29585,1.6942400000000006,300.0,301,899.9471760797342,1,97.0
RW12,453,D,discharge (random walk),3.490033222591362,3.459,3.512,0.016597008473799014,-0.04599999999999982,2.2499435215946844,2.249,2.253,0.00047544302511619155,2.2499435215946844,29.269251129568097,29.07824,29.54454,0.24868999999999986,300.0,301,674.9830564784053,1,97.0
RW12,455,D,discharge (random walk),3.523647840531561,3.508,3.534,0.008372290774440337,-0.016999999999999904,1.4998870431893687,1.499,1.505,0.0005224509973636392,1.4998870431893687,29.08159242524917,28.68965,29.54454,-0.854890000000001,300.0,301,449.9661129568106,1,97.0
RW12,457,D,discharge (random walk),3.583983388704319,3.575,3.587,0.0026026544994665456,0.0040000000000000036,0.7500398671096346,0.749,0.753,0.0002911861107795409,0.7500398671096346,27.709585215946845,26.83998,28.68965,-1.8496699999999997,300.0,301,225.01196013289035,1,97.0
RW12,459,C,charge (random walk),3.8709534883720935,3.788,3.912,0.026600236606072386,0.12400000000000011,-1.499890365448505,-1.505,-1.498,0.0008300463498258613,1.499890365448505,25.919968006644517,24.97476,26.82443,-1.8496699999999997,300.0,301,449.9671096345515,0,98.0
RW12,461,C,charge (random walk),4.17177358490566,4.123,4.2,0.021005517253164258,0.07699999999999996,-3.7499056603773586,-3.755,-3.748,0.0011034106805443283,3.7499056603773586,25.58359471698113,24.95922,25.98509,1.0103299999999997,51.16,53,191.84517358490567,0,99.0
RW12,463,D,discharge (random walk),3.548571428571428,3.504,3.7,0.04476567689862115,-0.19600000000000017,1.499843853820598,1.499,1.502,0.0005079472386342699,1.499843853820598,25.374656212624583,25.27009,25.98509,-0.5440299999999993,300.0,301,449.9531561461794,1,99.0
RW12,465,C,charge (random walk),4.1342285714285705,3.994,4.2,0.05388418040537673,0.20599999999999996,-3.7500714285714287,-3.758,-3.748,0.0010326308782000035,3.7500714285714287,26.498464285714284,25.44106,26.99541,1.5543499999999995,138.44,140,519.1598885714286,0,100.0
RW12,467,C,charge (random walk),3.9605946843853825,3.952,3.987,0.006862327098443762,-0.016000000000000014,-1.4998870431893687,-1.501,-1.498,0.000765014642637768,1.4998870431893687,25.39458810631229,24.55509,26.99541,-2.44032,300.0,301,449.9661129568106,0,101.0
RW12,469,D,discharge (random walk),3.294933554817276,3.205,3.485,0.06062067318111355,-0.2799999999999998,3.74987707641196,3.749,3.753,0.0004906156795208785,3.74987707641196,27.97800827242525,24.55509,31.01118,6.45609,300.0,301,1124.963122923588,1,101.0
RW12,471,C,charge (random walk),4.031083056478405,3.818,4.103,0.05942048271491256,0.2849999999999997,-2.9998970099667774,-3.001,-2.998,0.0007510951228848908,2.9998970099667774,30.13887069767442,29.38911,31.04197,-1.6220700000000008,300.0,301,899.9691029900332,0,102.0
RW12,473,C,charge (random walk),3.9588073089701,3.95,3.97,0.006103978311733985,0.0,-1.4998471760797343,-1.507,-1.498,0.0008797653335324808,1.4998471760797343,27.819370764119597,26.65345,29.38911,-2.7356599999999993,300.0,301,449.9541528239203,0,103.0
RW12,475,C,charge (random walk),3.9827076411960136,3.969,3.995,0.007267611768303353,0.026000000000000245,-1.4998338870431893,-1.502,-1.498,0.0007769399728807437,1.4998338870431893,25.715888637873757,25.02139,26.65345,-1.6320599999999992,300.0,301,449.9501661129568,0,104.0
RW12,477,D,discharge (random walk),3.530837209302326,3.499,3.653,0.030941538662506263,-0.15399999999999991,2.249943521594685,2.249,2.254,0.0005408246045215364,2.249943521594685,25.67834704318937,25.00585,26.29596,1.290110000000002,300.0,301,674.9830564784054,1,104.0
RW12,479,C,charge (random walk),4.035431893687708,3.909,4.072,0.033678263434675615,0.16300000000000026,-2.2498671096345517,-2.256,-2.248,0.0008562538849867325,2.2498671096345517,25.94243159468439,25.72085,26.3115,-0.5751100000000022,300.0,301,674.9601328903656,0,105.0
RW12,481,D,discharge (random walk),3.263470588235294,3.2,3.459,0.052623228257577793,-0.2589999999999999,4.4998685121107265,4.499,4.503,0.0004117792443132557,4.4998685121107265,29.849678339100343,25.7053,33.55077,7.845469999999999,287.75,289,1294.8371643598616,1,105.0
RW12,483,D,discharge (random walk),3.2475428571428573,3.2,3.274,0.022856249982560684,-0.06999999999999984,3.7499885714285717,3.749,3.753,0.0004897646248506159,3.7499885714285717,34.59370074285714,33.55077,35.79793,2.247160000000001,173.92000000000002,175,652.1980123428573,1,105.0
RW12,485,C,charge (random walk),4.128473684210527,3.912,4.2,0.059546366600452455,0.28800000000000026,-4.499818713450293,-4.508,-4.498,0.0008562809458584739,4.499818713450293,36.19990608187135,35.81332,36.33663,0.21547999999999945,169.34,171,761.9993009356726,0,106.0
RW12,487,C,charge (random walk),4.089564784053157,4.065,4.12,0.017219318779762474,0.052999999999999936,-2.9998272425249173,-3.004,-2.998,0.0008212635336357432,2.9998272425249173,33.78947083056479,32.44259,36.0288,-3.586209999999994,300.0,301,899.9481727574752,0,107.0
RW12,489,D,discharge (random walk),3.4603853820598007,3.398,3.614,0.043351966609453674,-0.21599999999999975,2.999893687707641,2.999,3.003,0.0005174625241843383,2.999893687707641,32.55396106312293,32.28868,33.11982,0.7080099999999945,300.0,301,899.9681063122923,1,107.0
RW12,491,C,charge (random walk),4.075139534883721,3.915,4.124,0.044515036823955946,0.20899999999999963,-2.9999235880398674,-3.002,-2.998,0.0007227727270770126,2.9999235880398674,32.00748757475083,31.1651,33.11982,-1.9547199999999982,300.0,301,899.9770764119602,0,108.0
RW12,495,C,charge (random walk),4.067774086378738,4.047,4.089,0.011652874949864977,0.0420000000000007,-2.2499269102990036,-2.258,-2.248,0.0008973790307578882,2.2499269102990036,29.95287086378738,29.12487,31.14971,-2.0248399999999975,300.0,301,674.9780730897011,0,109.0
RW12,497,C,charge (random walk),4.108837209302326,4.086,4.13,0.011971591963432279,0.043999999999999595,-2.2498538205980068,-2.252,-2.248,0.0007189141551668017,2.2498538205980068,28.579400398671098,28.11454,29.10932,-0.9947799999999987,300.0,301,674.956146179402,0,110.0
RW12,499,D,discharge (random walk),3.493056478405316,3.451,3.665,0.04589544812971045,-0.21399999999999997,2.99993023255814,2.998,3.003,0.0005075342114744545,2.99993023255814,29.08231674418604,28.08346,29.71552,1.6165200000000013,300.0,301,899.979069767442,1,110.0
RW12,501,C,charge (random walk),3.8657209302325586,3.788,3.884,0.01875994160709048,0.09600000000000009,-0.7499933554817275,-0.752,-0.748,0.000691636585203202,0.7499933554817275,27.780382757475085,26.4203,29.71552,-3.2952200000000005,300.0,301,224.99800664451826,0,111.0
RW12,503,C,charge (random walk),4.1795,4.147,4.2,0.014430869689661828,0.052999999999999936,-3.7500000000000004,-3.754,-3.749,0.0010741723110590947,3.7500000000000004,26.713835384615383,26.38922,27.08867,0.6839100000000009,24.85,26,93.18750000000001,0,112.0
RW12,505,D,discharge (random walk),3.4483621262458466,3.411,3.595,0.03759424605365649,-0.18400000000000016,2.99987707641196,2.999,3.002,0.0005359247828741367,2.99987707641196,27.916194950166116,27.10422,28.93834,1.8341199999999986,300.0,301,899.963122923588,1,112.0
RW12,507,D,discharge (random walk),3.4754285714285706,3.452,3.49,0.011912710524711104,-0.03000000000000025,2.2499003322259137,2.249,2.256,0.0005962506518168304,2.2499003322259137,29.006097142857143,28.82954,29.29585,0.3575100000000013,300.0,301,674.9700996677741,1,112.0
RW12,509,D,discharge (random walk),3.6190498338870425,3.585,3.625,0.007144045331136762,0.03100000000000014,0.7500265780730897,0.749,0.754,0.0003900224689638015,0.7500265780730897,28.31252787375415,27.43063,29.29585,-1.8652200000000008,300.0,301,225.00797342192692,1,112.0
RW12,511,C,charge (random walk),3.8158073089701006,3.751,3.843,0.02204109902538281,0.09200000000000008,-0.7500598006644519,-0.752,-0.748,0.0006595165551456515,0.7500598006644519,26.14191431893688,24.97476,27.41509,-2.4403299999999994,300.0,301,225.01794019933556,0,113.0
RW12,515,C,charge (random walk),3.857441860465116,3.84,3.871,0.008448836157665056,0.03100000000000014,-0.7500897009966777,-0.753,-0.748,0.0006636706371263724,0.7500897009966777,24.087490730897006,23.32715,24.95922,-1.6320699999999988,300.0,301,225.0269102990033,0,114.0
RW12,519,D,discharge (random walk),3.448621262458472,3.401,3.577,0.04110487453695191,-0.17600000000000016,2.2498903654485054,2.249,2.254,0.0004937552213463844,2.2498903654485054,24.763347707641195,23.29606,26.0628,2.7511899999999976,300.0,301,674.9671096345517,1,114.0
RW12,521,D,discharge (random walk),3.349697674418605,3.267,3.409,0.036793375124652965,-0.1419999999999999,2.249870431893688,2.249,2.253,0.0005023097608645713,2.249870431893688,27.148625913621263,26.0628,28.11454,2.0517400000000023,300.0,301,674.9611295681063,1,114.0
RW12,523,C,charge (random walk),4.131923913043478,3.927,4.2,0.06539017239278132,0.27300000000000013,-4.499815217391304,-4.501,-4.498,0.0006582147764002833,4.499815217391304,29.42086923913044,28.13008,29.9953,1.8652200000000008,90.84,92,408.7632143478261,0,115.0
RW12,525,C,charge (random walk),3.9918704318936875,3.967,4.025,0.01849036265488453,0.036000000000000476,-2.2499003322259137,-2.254,-2.248,0.0008131191058654834,2.2499003322259137,27.968866810631226,26.90215,29.9953,-3.0931500000000014,300.0,301,674.9700996677741,0,116.0
RW12,527,C,charge (random walk),4.139704318936878,4.092,4.166,0.017749707253716353,0.07400000000000073,-2.9998870431893683,-3.002,-2.998,0.0007693451252348245,2.9998870431893683,27.115525514950168,26.88661,27.25965,0.3575000000000017,300.0,301,899.9661129568104,0,117.0
RW12,529,C,charge (random walk),3.906940199335548,3.901,3.962,0.011370084252419147,-0.06000000000000005,-0.7499800664451828,-0.754,-0.748,0.000746821389808881,0.7499800664451828,25.794070930232557,24.85041,27.25965,-2.4092400000000005,300.0,301,224.99401993355482,0,118.0
RW12,531,D,discharge (random walk),3.3389966777408633,3.292,3.481,0.036286740880291594,-0.18900000000000006,3.749887043189369,3.749,3.754,0.0005030124151837477,3.749887043189369,28.099071594684386,24.83487,30.93423,6.083819999999999,300.0,301,1124.9661129568108,1,118.0
RW12,533,C,charge (random walk),4.146658008658009,3.96,4.2,0.05322808809518076,0.2400000000000002,-3.7498614718614722,-3.754,-3.748,0.0008100213763602018,3.7498614718614722,31.09040800865801,30.94962,31.18049,0.20008999999999943,229.61,231,861.0056925541127,0,119.0
